x,y,slope,r-coefficient,p-value,N,group
LICA_diameter,pace_m_per_sec,-0.1574663384906242,-0.10636847786012048,0.28251280332150164,104,SVD type 0
LICA_diameter,grip,-4.04974945566034,-0.19016308370681878,0.05317042077716587,104,SVD type 0
LICA_diameter,chair_sit_up,0.042358311488042026,0.006761899595066375,0.9456857764930832,104,SVD type 0
LICA_diameter,IPAQ,-1.1033825660153656,-0.01704115165348786,0.8815050027669753,79,SVD type 0
LICA_diameter,Cholesterol,1.7975426046678307,0.017060496007326183,0.864188809498866,103,SVD type 0
LICA_diameter,TG,-8.851215591500008,-0.05510512553509592,0.6295608536969814,79,SVD type 0
LICA_diameter,LDL,-5.288513871093388,-0.05651329034241184,0.5707135070841869,103,SVD type 0
LICA_diameter,HbA1C,-0.4392742892791681,-0.2889183356950725,0.003078296649006062,103,SVD type 0
LICA_diameter,MMSE,-0.31633778115165445,-0.09923694090401147,0.31621452466636746,104,SVD type 0
LICA_diameter,cvlt_30Scorrect,0.4230838955381316,0.12944939558136284,0.19029981557823794,104,SVD type 0
LICA_diameter,cvlt_10Mcorrect,-0.04588541917837021,-0.01131005106711406,0.9092774725327223,104,SVD type 0
LICA_diameter,Language_BNT_total,-0.00503676640469603,-0.00040992851822556565,0.9967047935158226,104,SVD type 0
LICA_diameter,TY_CFT_copy,-0.6641696215810039,-0.13830986001699205,0.16145906779873312,104,SVD type 0
LICA_diameter,TY_CFT_delayed,-2.5754753514459754,-0.16074654556765386,0.103079130192807,104,SVD type 0
LICA_diameter,verbal_fluency_animal_cor,0.40669665822892365,0.03250646258420973,0.7432276148060486,104,SVD type 0
LICA_diameter,digital_forward,-0.2487438207368411,-0.09608174738905878,0.33192198248198657,104,SVD type 0
LICA_diameter,digital_backward,-0.4373840464062312,-0.13104433828054507,0.1848499006468076,104,SVD type 0
LICA_diameter,GDS,-0.144181664982082,-0.0725415989797096,0.4642871034992311,104,SVD type 0
LICA_diameter,Clock,-0.21500308693963058,-0.031064601849520927,0.7542467047568818,104,SVD type 0
LICA_diameter,Digit_symbol_120sec,-2.0779500601734684,-0.05371027045791388,0.588155796806296,104,SVD type 0
LICA_diameter,GMV,-0.03624791907788274,-0.28481262408263414,0.0033855631903195547,104,SVD type 0
LICA_diameter,WMV,-0.03245792344652805,-0.27104765957299437,0.005385136995819548,104,SVD type 0
LICA_diameter,CSFV,-0.045322210813567375,-0.20180843270705345,0.039940457348247846,104,SVD type 0
LICA_diameter,TIV,-0.1140280533379768,-0.3528276626644996,0.00023921431890132342,104,SVD type 0
LICA_diameter,gBA,2.606619412368647,0.09160415812473528,0.3550499521940019,104,SVD type 0
LICA_diameter,gBAG,-0.07516712798679069,-0.003338591842878914,0.9731676708981014,104,SVD type 0
LICA_diameter,PVWMH,-0.3002632283444825,-0.059201017845073804,0.5505331764566839,104,SVD type 0
LICA_diameter,DPWMH,-0.22703968549414058,-0.0595077866027987,0.5504426279631673,103,SVD type 0
LICA_diameter,TotalWMH,-1.0341360926695324,-0.08657066085682621,0.38456955187856134,103,SVD type 0
RICA_diameter,age,1.4682797797428289,0.11701946563542728,0.23680314205823,104,SVD type 0
RICA_diameter,Education_year,-0.529647691625145,-0.06871399850265299,0.4903980556373525,103,SVD type 0
RICA_diameter,BA_diameter,0.09912242127914835,0.09475641556258317,0.33866549601206486,104,SVD type 0
RICA_diameter,LICA_diameter,0.5854274800752184,0.5816359673103345,9.50181438148155e-11,104,SVD type 0
RICA_diameter,Height,-5.744561584013612,-0.2966145153884707,0.002232336045509343,104,SVD type 0
RICA_diameter,Weight,-7.874196463814141,-0.2509264372076892,0.010191162480343054,104,SVD type 0
RICA_diameter,SBP,-2.9826175222264864,-0.057173720337309525,0.5642876008901956,104,SVD type 0
RICA_diameter,DBP,-0.3083792775734639,-0.011394702908552188,0.9086013686703218,104,SVD type 0
RICA_diameter,BMI,-1.3826092497050801,-0.13397282593376342,0.17514110360204097,104,SVD type 0
RICA_diameter,Waist,-2.6951094720834927,-0.09104653372093019,0.35799878530039164,104,SVD type 0
RICA_diameter,Hip,-3.3849969762423386,-0.17912037310760198,0.06885915739269814,104,SVD type 0
RICA_diameter,Pulse,6.208234430022646,0.2612831058428361,0.007382514035730317,104,SVD type 0
RICA_diameter,Daily_calories ,-137.72504210959198,-0.31552346019061267,0.004618960687695237,79,SVD type 0
RICA_diameter,pace_m_per_sec,-0.3370441751277347,-0.22619874528501135,0.02094828327844474,104,SVD type 0
RICA_diameter,grip,-3.241458157246491,-0.15122257388117272,0.12543326132112684,104,SVD type 0
RICA_diameter,chair_sit_up,0.7735072231601715,0.12267967080086063,0.21473007263110278,104,SVD type 0
RICA_diameter,IPAQ,-11.430580850838812,-0.1712203308139063,0.1313631361711759,79,SVD type 0
RICA_diameter,Cholesterol,5.822894719414968,0.05486174290348772,0.5820412582791274,103,SVD type 0
RICA_diameter,TG,-4.531979413417314,-0.027364732908759248,0.8108023367866822,79,SVD type 0
RICA_diameter,LDL,-6.029524853634071,-0.06396144070059427,0.520955495013522,103,SVD type 0
RICA_diameter,HbA1C,-0.38626399631723407,-0.252198065513015,0.010170496907076478,103,SVD type 0
RICA_diameter,MMSE,0.053087853838210894,0.016546099169336862,0.867598424220942,104,SVD type 0
RICA_diameter,cvlt_30Scorrect,0.22481296932890263,0.06833969631488368,0.4906256089667459,104,SVD type 0
RICA_diameter,cvlt_10Mcorrect,-0.0011419543202557227,-0.00027965123684805973,0.9977520228338574,104,SVD type 0
RICA_diameter,Language_BNT_total,-0.5042962012419461,-0.04077745996858887,0.6810761335978077,104,SVD type 0
RICA_diameter,TY_CFT_copy,-0.4889717231759905,-0.10116633791802702,0.3068503060632829,104,SVD type 0
RICA_diameter,TY_CFT_delayed,-1.0903921710978899,-0.06761532280869206,0.4952447659646556,104,SVD type 0
RICA_diameter,verbal_fluency_animal_cor,-1.340887252017471,-0.1064803621513583,0.28200394480471935,104,SVD type 0
RICA_diameter,digital_forward,-0.06921129302570748,-0.026560956162043854,0.7889740557921185,104,SVD type 0
RICA_diameter,digital_backward,-0.2092340268815714,-0.06228246430469491,0.5299433145404557,104,SVD type 0
RICA_diameter,GDS,-0.38807316233660344,-0.19398531199470248,0.04847898015926701,104,SVD type 0
RICA_diameter,Clock,-0.4240889814104068,-0.060877419540461185,0.5392836598885609,104,SVD type 0
RICA_diameter,Digit_symbol_120sec,1.821087628319633,0.046766107929053814,0.6373433555499324,104,SVD type 0
RICA_diameter,GMV,-0.017811381321919315,-0.13904388929648084,0.15922436162026696,104,SVD type 0
RICA_diameter,WMV,-0.014509175222613139,-0.1203776347462197,0.22352416688338195,104,SVD type 0
RICA_diameter,CSFV,-0.06014753139987178,-0.26608732086543563,0.006330059880084325,104,SVD type 0
RICA_diameter,TIV,-0.0924680879444032,-0.28426339925600963,0.003450367917071786,104,SVD type 0
RICA_diameter,gBA,2.6344716849863774,0.09198335540293424,0.35305333244374504,104,SVD type 0
RICA_diameter,gBAG,1.2696911555114454,0.05602883800805478,0.5721265112456433,104,SVD type 0
RICA_diameter,PVWMH,0.10537239221242325,0.02064106083648915,0.8352474253839743,104,SVD type 0
RICA_diameter,DPWMH,-0.4732905560645436,-0.12356936144078777,0.21366190460371048,103,SVD type 0
RICA_diameter,TotalWMH,-1.484128131996586,-0.12375859706984148,0.21295602395440436,103,SVD type 0
BA_diameter,age,3.721212597312673,0.2839844335600916,0.12156090473684902,31,SVD type 1
BA_diameter,Education_year,-1.0348961685853604,-0.12450960838614575,0.5045445395235028,31,SVD type 1
BA_diameter,LICA_diameter,0.5822141131834034,0.4878610984670887,0.005367896091171273,31,SVD type 1
BA_diameter,RICA_diameter,0.3861719894959951,0.3608068376081499,0.04614376162436041,31,SVD type 1
BA_diameter,Height,-0.862307714949755,-0.045001685226507604,0.8100326885333691,31,SVD type 1
BA_diameter,Weight,-1.4197617691850963,-0.04538511055295479,0.808443814121484,31,SVD type 1
BA_diameter,SBP,8.59954625883743,0.1994613335894005,0.28202909562976797,31,SVD type 1
BA_diameter,DBP,5.749575366859,0.24539731011009042,0.1833142764219671,31,SVD type 1
BA_diameter,BMI,-0.46725580347459733,-0.049751241075396954,0.790405230999809,31,SVD type 1
BA_diameter,Waist,-0.8714175205307046,-0.035978621005829596,0.8476243713327327,31,SVD type 1
BA_diameter,Hip,-2.206193835645412,-0.1198744554013456,0.5206604104377972,31,SVD type 1
BA_diameter,Pulse,0.1484815243632128,0.005453940557341317,0.9767700564784729,31,SVD type 1
BA_diameter,Daily_calories ,1.6596517786199505,0.0032864295226757477,0.987840194717414,24,SVD type 1
BA_diameter,pace_m_per_sec,0.08691204268975213,0.062188219340240214,0.739630730411581,31,SVD type 1
BA_diameter,grip,-1.3542133974873112,-0.05952412368237166,0.7504248906022581,31,SVD type 1
BA_diameter,chair_sit_up,2.302500518147296,0.16631932015018458,0.371202407784337,31,SVD type 1
BA_diameter,IPAQ,-15.658186592277302,-0.44910224272784116,0.027701527451980946,24,SVD type 1
BA_diameter,Cholesterol,9.32000833360052,0.10315034543056921,0.5808166678732053,31,SVD type 1
BA_diameter,TG,27.997985449765938,0.30479844635867553,0.14755787231150158,24,SVD type 1
BA_diameter,LDL,-1.7269863217108703,-0.02068488396537784,0.9120545606570929,31,SVD type 1
BA_diameter,HbA1C,-0.14303230025121105,-0.10863573226922096,0.5607498921103382,31,SVD type 1
BA_diameter,MMSE,-1.9930650382410358,-0.5389820372895173,0.0017570045515031994,31,SVD type 1
BA_diameter,cvlt_30Scorrect,-0.13967031389608384,-0.04156282965839849,0.8243153970751013,31,SVD type 1
BA_diameter,cvlt_10Mcorrect,0.03148513549550812,0.0070714160166141585,0.9698834962603775,31,SVD type 1
BA_diameter,Language_BNT_total,2.8739359305269763,0.25052634206297447,0.17403752224042365,31,SVD type 1
BA_diameter,TY_CFT_copy,-1.0338763722148816,-0.1986706777322231,0.2839803816062522,31,SVD type 1
BA_diameter,TY_CFT_delayed,-1.880911957565835,-0.09838837057414478,0.5984906719714466,31,SVD type 1
BA_diameter,verbal_fluency_animal_cor,0.15727098225945726,0.0150197946837633,0.9360825936024086,31,SVD type 1
BA_diameter,digital_forward,-1.3078012714040652,-0.4660560153073021,0.008229255035955459,31,SVD type 1
BA_diameter,digital_backward,-0.5997952634140588,-0.16853271926103267,0.3647790862011182,31,SVD type 1
BA_diameter,GDS,-0.06252940956670482,-0.017723736126410906,0.9246058699382687,31,SVD type 1
BA_diameter,Clock,-1.9714996626748251,-0.2859424789126296,0.11890215294309256,31,SVD type 1
BA_diameter,Digit_symbol_120sec,-11.445428847797531,-0.2832360525110556,0.12258864490446508,31,SVD type 1
BA_diameter,GMV,-0.04051527394911634,-0.3507740759762278,0.053021257842446066,31,SVD type 1
BA_diameter,WMV,-0.06132993056082557,-0.46710273670973074,0.00806714920152642,31,SVD type 1
BA_diameter,CSFV,-0.015896521965841424,-0.07648561394095993,0.6825736302554268,31,SVD type 1
BA_diameter,TIV,-0.11774172647578343,-0.3191125702437126,0.08015162468351943,31,SVD type 1
BA_diameter,gBA,-0.6579230113050798,-0.035027163903725865,0.8516090195546393,31,SVD type 1
BA_diameter,gBAG,-4.524942660265398,-0.2332343908559884,0.20668593197732918,31,SVD type 1
BA_diameter,PVWMH,-2.2771964779258913,-0.23098247455768572,0.2112280500416736,31,SVD type 1
BA_diameter,DPWMH,-0.5682001123901762,-0.1614821776694607,0.38546922775166503,31,SVD type 1
BA_diameter,TotalWMH,-0.0027395411867442245,-0.0002286295544492148,0.9990260690859221,31,SVD type 1
LICA_diameter,age,4.2451575029350375,0.3866254157735604,0.031672550312533146,31,SVD type 1
LICA_diameter,Education_year,0.13617888679994936,0.019552505072056973,0.9168520436021859,31,SVD type 1
LICA_diameter,BA_diameter,0.40879883535653716,0.4878610984670887,0.005367896091171273,31,SVD type 1
LICA_diameter,RICA_diameter,0.7572443949601133,0.8443385075808585,2.3785762056957464e-09,31,SVD type 1
LICA_diameter,Height,-5.207615570486726,-0.3243336146067568,0.07506332520141559,31,SVD type 1
LICA_diameter,Weight,-5.739741061991318,-0.21896603791264704,0.2366189457868564,31,SVD type 1
LICA_diameter,SBP,-4.373005186882064,-0.12104579672547333,0.5165642204371597,31,SVD type 1
LICA_diameter,DBP,-1.7307337780952723,-0.08815578883774472,0.6372263929906774,31,SVD type 1
LICA_diameter,BMI,-0.5404970060828113,-0.06867980397040052,0.7135348902370016,31,SVD type 1
LICA_diameter,Waist,-0.16981231384925927,-0.008367080459034951,0.9643685886858506,31,SVD type 1
LICA_diameter,Hip,-3.608930976827929,-0.23401737084372248,0.20512251521653788,31,SVD type 1
LICA_diameter,Pulse,-3.6070583226075876,-0.15811667994759954,0.3955799545596348,31,SVD type 1
LICA_diameter,Daily_calories ,-144.13491732489408,-0.3570900905119136,0.08671429815064845,24,SVD type 1
LICA_diameter,pace_m_per_sec,-0.014824323240291381,-0.012658713768544197,0.9461144435915114,31,SVD type 1
LICA_diameter,grip,-4.303603333698162,-0.2257483990503886,0.2220478986469592,31,SVD type 1
LICA_diameter,chair_sit_up,3.333731912760176,0.2873824059714676,0.11697465514919854,31,SVD type 1
LICA_diameter,IPAQ,-5.940355569883031,-0.213165760753526,0.31726098002404807,24,SVD type 1
LICA_diameter,Cholesterol,-16.714729735295897,-0.22077011517727818,0.23268214141927882,31,SVD type 1
LICA_diameter,TG,-5.798537602912501,-0.07897791982252032,0.7137456130626187,24,SVD type 1
LICA_diameter,LDL,-15.644468328255355,-0.22362046129471597,0.2265523515304624,31,SVD type 1
LICA_diameter,HbA1C,0.0020541538967244473,0.0018619074524894891,0.9920686484755733,31,SVD type 1
LICA_diameter,MMSE,-1.648777219147044,-0.5321098991156423,0.002062535811482913,31,SVD type 1
LICA_diameter,cvlt_30Scorrect,-0.410793479723964,-0.14588514764583907,0.43358112482749567,31,SVD type 1
LICA_diameter,cvlt_10Mcorrect,-0.5124699866405745,-0.1373585811904829,0.4612101045110717,31,SVD type 1
LICA_diameter,Language_BNT_total,1.6596974951783157,0.17266002253931903,0.35297867800053806,31,SVD type 1
LICA_diameter,TY_CFT_copy,-0.9918186940278579,-0.22744897929724275,0.21849204858230295,31,SVD type 1
LICA_diameter,TY_CFT_delayed,-3.0402863937987528,-0.1897913155580094,0.3064870883526015,31,SVD type 1
LICA_diameter,verbal_fluency_animal_cor,-0.5621937671577979,-0.06407490377751877,0.7320155631276306,31,SVD type 1
LICA_diameter,digital_forward,-0.6387292348212952,-0.2716437369445594,0.13933955283403632,31,SVD type 1
LICA_diameter,digital_backward,-0.5000918462356246,-0.16769399434812804,0.36720529814508973,31,SVD type 1
LICA_diameter,GDS,0.07217098353333497,0.024412941529892745,0.8962824441262569,31,SVD type 1
LICA_diameter,Clock,-2.4883259383467675,-0.43070089765055336,0.015573337019949311,31,SVD type 1
LICA_diameter,Digit_symbol_120sec,-13.202970806736126,-0.3899192401888815,0.030127080591604696,31,SVD type 1
LICA_diameter,GMV,-0.04658506234754569,-0.48132889067281454,0.006118398451610032,31,SVD type 1
LICA_diameter,WMV,-0.05137575526124651,-0.4669653947592951,0.008088263878145627,31,SVD type 1
LICA_diameter,CSFV,-0.07469003812148951,-0.42887118035288463,0.01606817082733015,31,SVD type 1
LICA_diameter,TIV,-0.17265085573027977,-0.5584300585180195,0.001095347425360525,31,SVD type 1
LICA_diameter,gBA,1.3559407357810722,0.08615036976620985,0.6449335865901977,31,SVD type 1
LICA_diameter,gBAG,-2.7901103760332586,-0.1716277194727917,0.35590846556502853,31,SVD type 1
LICA_diameter,PVWMH,-1.765233368894387,-0.2136816331151029,0.24840597234000933,31,SVD type 1
LICA_diameter,DPWMH,-0.2504976115791028,-0.08495978622658468,0.6495264370108351,31,SVD type 1
LICA_diameter,TotalWMH,-1.2174028960769752,-0.1212482295846097,0.5158579180999929,31,SVD type 1
RICA_diameter,age,5.520701935950714,0.4509312808158611,0.010897602556783978,31,SVD type 1
RICA_diameter,Education_year,-0.5433287162640308,-0.06996402037756444,0.7084087464864699,31,SVD type 1
RICA_diameter,BA_diameter,0.3371077592517722,0.3608068376081499,0.04614376162436041,31,SVD type 1
RICA_diameter,LICA_diameter,0.9414497091410267,0.8443385075808585,2.3785762056957464e-09,31,SVD type 1
RICA_diameter,Height,-6.896050571256613,-0.3851881819049683,0.03236677423216286,31,SVD type 1
RICA_diameter,Weight,-7.25274474455908,-0.24814545412540484,0.17830157411331507,31,SVD type 1
RICA_diameter,SBP,-3.983535012335993,-0.09889124178546366,0.5966133983311057,31,SVD type 1
RICA_diameter,DBP,-3.4515564608561435,-0.1576721607057711,0.3969266386977952,31,SVD type 1
RICA_diameter,BMI,-0.5043406855094856,-0.05747503303531994,0.7587589479280092,31,SVD type 1
RICA_diameter,Waist,0.046825516233898086,0.0020692206816042263,0.9911855681128678,31,SVD type 1
RICA_diameter,Hip,-4.337684718312924,-0.25225917621514465,0.17097980456599451,31,SVD type 1
RICA_diameter,Pulse,-6.163444267257966,-0.24230784007681166,0.18906669492842915,31,SVD type 1
RICA_diameter,Daily_calories ,-153.47873759000603,-0.349414087270866,0.09420510591058869,24,SVD type 1
RICA_diameter,pace_m_per_sec,0.020717895098050252,0.015866451354322793,0.9324875476870418,31,SVD type 1
RICA_diameter,grip,-3.8169111569852374,-0.17956594114656504,0.3337527181207788,31,SVD type 1
RICA_diameter,chair_sit_up,1.3613161139257557,0.10524657221486668,0.5731106805469304,31,SVD type 1
RICA_diameter,IPAQ,2.6036781301380865,0.08585703757397795,0.6899698292339347,24,SVD type 1
RICA_diameter,Cholesterol,-18.999901838019397,-0.22506696447706614,0.22348370613815838,31,SVD type 1
RICA_diameter,TG,-22.889965587179574,-0.28649427615678513,0.17469954091517406,24,SVD type 1
RICA_diameter,LDL,-28.080256912642277,-0.35997411981699484,0.04668601790521305,31,SVD type 1
RICA_diameter,HbA1C,0.009080126823546052,0.0073813618835420775,0.9685640992085027,31,SVD type 1
RICA_diameter,MMSE,-1.7257043211601126,-0.4994881825336139,0.00422570347116333,31,SVD type 1
RICA_diameter,cvlt_30Scorrect,-0.5125561125407385,-0.1632482091009784,0.38022408248338757,31,SVD type 1
RICA_diameter,cvlt_10Mcorrect,-0.6774957994296166,-0.16285962800796808,0.3813745953215756,31,SVD type 1
RICA_diameter,Language_BNT_total,2.226884854526729,0.20776868314028824,0.26204865068647265,31,SVD type 1
RICA_diameter,TY_CFT_copy,-1.1217277156217895,-0.23070585898430362,0.21179066018699114,31,SVD type 1
RICA_diameter,TY_CFT_delayed,-6.068219621251022,-0.33973680762229913,0.06149847544885685,31,SVD type 1
RICA_diameter,verbal_fluency_animal_cor,-1.1433404123779909,-0.11686836316292475,0.5312447445545339,31,SVD type 1
RICA_diameter,digital_forward,-0.8800604214507641,-0.3356718042693701,0.06487554314382084,31,SVD type 1
RICA_diameter,digital_backward,-1.3513017075005627,-0.4063867431185007,0.02329334621442869,31,SVD type 1
RICA_diameter,GDS,-0.09680049066040393,-0.02936665740407976,0.8753859046464318,31,SVD type 1
RICA_diameter,Clock,-2.728255613367505,-0.4235191365798963,0.017591262590831797,31,SVD type 1
RICA_diameter,Digit_symbol_120sec,-11.353275161147488,-0.30070706868046626,0.10022564533414355,31,SVD type 1
RICA_diameter,GMV,-0.04632516218564296,-0.4292711168410517,0.0159589083058054,31,SVD type 1
RICA_diameter,WMV,-0.0463394685934222,-0.37774349854863937,0.03616295745093601,31,SVD type 1
RICA_diameter,CSFV,-0.0828405383241122,-0.42660561303761185,0.016698940488812444,31,SVD type 1
RICA_diameter,TIV,-0.17550516910317396,-0.5091074294130516,0.0034450092030577865,31,SVD type 1
RICA_diameter,gBA,2.6137238005126755,0.14893459922607505,0.4239248312237429,31,SVD type 1
RICA_diameter,gBAG,-2.8307257341853678,-0.15616485834733615,0.40151251374107344,31,SVD type 1
RICA_diameter,PVWMH,-1.5500869011993312,-0.16828313071872678,0.3655000870968723,31,SVD type 1
RICA_diameter,DPWMH,-0.2036471415123838,-0.061945193091357875,0.7406134274007684,31,SVD type 1
RICA_diameter,TotalWMH,-1.5076251140850665,-0.13466474393584874,0.4701285543698265,31,SVD type 1
BA_diameter,age,-4.610850597404677,-0.37641838722671167,0.13643164914049905,17,SVD type 2
BA_diameter,Education_year,-2.951957598530757,-0.3458058978957408,0.17396233033933278,17,SVD type 2
BA_diameter,LICA_diameter,-0.08559257903872486,-0.1113808332096999,0.6704112829003553,17,SVD type 2
BA_diameter,RICA_diameter,-0.022472589574353465,-0.021598098875735067,0.9344263313458494,17,SVD type 2
BA_diameter,Height,-7.826236249104222,-0.3938493087689091,0.11777128588035522,17,SVD type 2
BA_diameter,Weight,-11.654737176826172,-0.42493723433392105,0.08907506040714276,17,SVD type 2
BA_diameter,SBP,4.3757600793016405,0.09804748176376593,0.7081277165789928,17,SVD type 2
BA_diameter,DBP,-9.395618757568215,-0.37021799857733184,0.1435355779121456,17,SVD type 2
BA_diameter,BMI,-2.30122156019501,-0.27870805244453783,0.27869297673117105,17,SVD type 2
BA_diameter,Waist,-5.257037786277319,-0.23738802951657045,0.35891529655412113,17,SVD type 2
BA_diameter,Hip,-4.2786001797444575,-0.21117185120744003,0.41587379379035383,17,SVD type 2
BA_diameter,Pulse,-4.491113851320516,-0.2216268104806309,0.39261034813678064,17,SVD type 2
BA_diameter,Daily_calories ,-168.00654693290872,-0.3905675444936448,0.18701143970602008,13,SVD type 2
BA_diameter,pace_m_per_sec,-0.2524315219337769,-0.20778304869784583,0.4235673280898907,17,SVD type 2
BA_diameter,grip,-7.306120324082249,-0.31040877038592746,0.22528315740774346,17,SVD type 2
BA_diameter,chair_sit_up,0.8643058635221345,0.1507562770803707,0.563564257519023,17,SVD type 2
BA_diameter,IPAQ,-12.845329091995197,-0.2562955918834148,0.39798339300912533,13,SVD type 2
BA_diameter,Cholesterol,19.636964307229988,0.21663133419994215,0.4036362738499486,17,SVD type 2
BA_diameter,TG,19.17987164055,0.24008967402453346,0.4294735917153327,13,SVD type 2
BA_diameter,LDL,9.863471224651967,0.12370525558932753,0.6361964559883475,17,SVD type 2
BA_diameter,HbA1C,0.221484629374277,0.2245491150464522,0.3862369743660268,17,SVD type 2
BA_diameter,MMSE,-0.5809396945365519,-0.2531420639511834,0.32692694293030655,17,SVD type 2
