x,y,slope,r-coefficient,p-value,N,group
LICA_diameter,Daily_calories ,-125.45038995644178,-0.29313159534536376,0.02834115157617038,56,CSVD score 0
LICA_diameter,pace_m_per_sec,-0.11490275977281317,-0.08574223852276497,0.486916221319612,68,CSVD score 0
LICA_diameter,grip,-4.45785814444442,-0.20413389705037427,0.09496774103051266,68,CSVD score 0
LICA_diameter,chair_sit_up,-0.03437946258156057,-0.005541137830270468,0.9642296021021199,68,CSVD score 0
LICA_diameter,IPAQ,-1.6385062758231002,-0.025022399245133272,0.8547542588524843,56,CSVD score 0
LICA_diameter,Cholesterol,7.605816686312268,0.06589436386788454,0.5962543305306145,67,CSVD score 0
LICA_diameter,TG,-33.57237630334265,-0.2036903095098523,0.13213528511798517,56,CSVD score 0
LICA_diameter,LDL,-2.819604224042628,-0.02827891866388338,0.8202975865599131,67,CSVD score 0
LICA_diameter,HbA1C,-0.5274757481166628,-0.31135270824246836,0.010327629283257502,67,CSVD score 0
LICA_diameter,MMSE,-0.14059440825526548,-0.04890251242989745,0.6920894214740516,68,CSVD score 0
LICA_diameter,cvlt_30Scorrect,0.010371099770636282,0.00346455725232468,0.9776303505628751,68,CSVD score 0
LICA_diameter,cvlt_10Mcorrect,-0.5640875312241305,-0.15893358438867056,0.1954763066185677,68,CSVD score 0
LICA_diameter,Language_BNT_total,-2.5811728552768236,-0.23183457654549436,0.05712942415585972,68,CSVD score 0
LICA_diameter,TY_CFT_copy,-0.8215798042331229,-0.1813160904576122,0.13894098968723773,68,CSVD score 0
LICA_diameter,TY_CFT_delayed,-1.7417186850105009,-0.11551823579146196,0.3482072063743691,68,CSVD score 0
LICA_diameter,verbal_fluency_animal_cor,-0.6090917641895593,-0.0542840282755942,0.6601813025995458,68,CSVD score 0
LICA_diameter,digital_forward,-0.0975397318912909,-0.04174935124184804,0.7353340785136875,68,CSVD score 0
LICA_diameter,digital_backward,-0.3078517334356266,-0.0978331160566295,0.42736885386705004,68,CSVD score 0
LICA_diameter,GDS,-0.21631488806485738,-0.09924272690650111,0.42070744861288334,68,CSVD score 0
LICA_diameter,Clock,0.4565951956207418,0.06346318484602942,0.6071491248607754,68,CSVD score 0
LICA_diameter,Digit_symbol_120sec,0.14337591389537785,0.0043173244949188195,0.9721262507008959,68,CSVD score 0
LICA_diameter,GMV,-0.058166666624575536,-0.4489717105261334,0.00012290573728583994,68,CSVD score 0
LICA_diameter,WMV,-0.04815431588523507,-0.4130491447673527,0.0004641310615023392,68,CSVD score 0
LICA_diameter,CSFV,-0.0313205823105235,-0.14290286701038935,0.2450170886467328,68,CSVD score 0
LICA_diameter,TIV,-0.13764156482033263,-0.44770870343588753,0.00012911225495855242,68,CSVD score 0
LICA_diameter,gBA,5.015342952325382,0.1772627115013913,0.14814207513419717,68,CSVD score 0
LICA_diameter,gBAG,1.6616411539322558,0.0737426067611756,0.5500817111918666,68,CSVD score 0
LICA_diameter,PVWMH,0.02549625449362634,0.004736529780479943,0.9694209921396895,68,CSVD score 0
LICA_diameter,DPWMH,-0.42596969195533846,-0.1278743694936335,0.30242823754675047,67,CSVD score 0
LICA_diameter,TotalWMH,-0.6690272587803104,-0.05811798459116067,0.6403861810359557,67,CSVD score 0
RICA_diameter,age,3.00273175885334,0.2534787280218139,0.0370074885440042,68,CSVD score 0
RICA_diameter,Education_year,-0.9903498210276889,-0.1388810020056142,0.2623565013415637,67,CSVD score 0
RICA_diameter,BA_diameter,0.2131678231343042,0.20583881980638788,0.09218038438380864,68,CSVD score 0
RICA_diameter,LICA_diameter,0.6510555823420521,0.69427110227307,5.1869864781522036e-11,68,CSVD score 0
RICA_diameter,Height,-5.3584681029683745,-0.290822522649571,0.01612934716911765,68,CSVD score 0
RICA_diameter,Weight,-7.22299329968218,-0.23443463694652786,0.05432127795300103,68,CSVD score 0
RICA_diameter,SBP,-4.553089246632152,-0.10153359005614257,0.4100095565918216,68,CSVD score 0
RICA_diameter,DBP,0.04428945687770355,0.0018302420416016023,0.9881815629356969,68,CSVD score 0
RICA_diameter,BMI,-1.2099982116184054,-0.11463794146616627,0.3519176186572457,68,CSVD score 0
RICA_diameter,Waist,-3.5539846543815,-0.13368807895082926,0.2770946671582608,68,CSVD score 0
RICA_diameter,Hip,-3.271167145505311,-0.17450999511714055,0.15464510823522765,68,CSVD score 0
RICA_diameter,Pulse,7.053931874571548,0.31862082105177764,0.008094461823202014,68,CSVD score 0
RICA_diameter,Daily_calories ,-133.72855287538778,-0.32765135588048966,0.013698223868203815,56,CSVD score 0
RICA_diameter,pace_m_per_sec,-0.2492790218061091,-0.1983632026668649,0.10489399196754037,68,CSVD score 0
RICA_diameter,grip,-3.82028663906259,-0.1865502578419774,0.12770409471401567,68,CSVD score 0
RICA_diameter,chair_sit_up,0.4274026938729473,0.07345953018729191,0.5516180333102663,68,CSVD score 0
RICA_diameter,IPAQ,-8.839221723459186,-0.14154419944803423,0.2980704924605484,56,CSVD score 0
RICA_diameter,Cholesterol,2.1064067278349903,0.01944706474835158,0.8758752258521365,67,CSVD score 0
RICA_diameter,TG,-28.199862408149205,-0.17940414942634011,0.18582842088967566,56,CSVD score 0
RICA_diameter,LDL,-7.9635771509575175,-0.08511228482950081,0.49346535787252477,67,CSVD score 0
RICA_diameter,HbA1C,-0.48067569438177193,-0.3023512193622207,0.012890551496056463,67,CSVD score 0
RICA_diameter,MMSE,0.10304474123887457,0.038220818114084815,0.756981748037575,68,CSVD score 0
RICA_diameter,cvlt_30Scorrect,0.1146480214172724,0.04084139017336742,0.740885622647927,68,CSVD score 0
RICA_diameter,cvlt_10Mcorrect,0.010181645618476173,0.0030591317174067318,0.9802475094011628,68,CSVD score 0
RICA_diameter,Language_BNT_total,-1.7455516281490393,-0.16718789880901586,0.17297089246925607,68,CSVD score 0
RICA_diameter,TY_CFT_copy,-0.6489113690326078,-0.15271545703183625,0.21376320021546627,68,CSVD score 0
RICA_diameter,TY_CFT_delayed,-0.6221579365461924,-0.04400319430908406,0.721612208391281,68,CSVD score 0
RICA_diameter,verbal_fluency_animal_cor,-0.3118169114737779,-0.029634665415470572,0.8104110940391409,68,CSVD score 0
RICA_diameter,digital_forward,0.23554102897538542,0.10750923302383322,0.3828590743553152,68,CSVD score 0
RICA_diameter,digital_backward,0.15031416661339025,0.05093956339193706,0.6799446953863428,68,CSVD score 0
RICA_diameter,GDS,-0.49746003579357867,-0.24337810006833813,0.045508893606782744,68,CSVD score 0
RICA_diameter,Clock,0.08201792641762261,0.012156549776875449,0.9216221806395939,68,CSVD score 0
RICA_diameter,Digit_symbol_120sec,0.13602728888859866,0.0043679288663139,0.9717996681453822,68,CSVD score 0
RICA_diameter,GMV,-0.030218226726575256,-0.24872806899810937,0.0408250972890094,68,CSVD score 0
RICA_diameter,WMV,-0.014558162569045687,-0.1331631612559598,0.2790024201392995,68,CSVD score 0
RICA_diameter,CSFV,-0.04406553044328791,-0.2143982017448498,0.07914422347974352,68,CSVD score 0
RICA_diameter,TIV,-0.08884191973890727,-0.30815902551388435,0.010570768486620835,68,CSVD score 0
RICA_diameter,gBA,3.594143795649762,0.13546379025800898,0.270705546935903,68,CSVD score 0
RICA_diameter,gBAG,0.5711137773409685,0.02702806189127034,0.8268160497343054,68,CSVD score 0
RICA_diameter,PVWMH,0.23704630806030016,0.04696000174579991,0.7037430709495307,68,CSVD score 0
RICA_diameter,DPWMH,-0.66972094332572,-0.21538485533280077,0.08004385396718622,67,CSVD score 0
RICA_diameter,TotalWMH,-1.6494943160939843,-0.15350906727633393,0.21488447466369057,67,CSVD score 0
BA_diameter,age,2.256200970130564,0.17832843365997433,0.100435336754309,86,CSVD score 1
BA_diameter,Education_year,-0.25647172238345456,-0.03314083936657751,0.761949708805239,86,CSVD score 1
BA_diameter,LICA_diameter,0.30707107142215995,0.2834707674200754,0.00817345228040845,86,CSVD score 1
BA_diameter,RICA_diameter,0.16718025781820398,0.16489236672236124,0.12922157846846705,86,CSVD score 1
BA_diameter,Height,-0.34011733114037446,-0.017466858190460437,0.8731781704907091,86,CSVD score 1
BA_diameter,Weight,-0.9785140629169794,-0.03223372862088812,0.7682798174424486,86,CSVD score 1
BA_diameter,SBP,-2.1462071431184064,-0.04125531402019777,0.7060634107559863,86,CSVD score 1
BA_diameter,DBP,-2.785771731647705,-0.10419567629165682,0.3397125150836704,86,CSVD score 1
BA_diameter,BMI,-0.45235977671702465,-0.05035154591834303,0.6452287884444843,86,CSVD score 1
BA_diameter,Waist,-0.1042279270364943,-0.0036727149675134904,0.9732271650080359,86,CSVD score 1
BA_diameter,Hip,-1.1384168872130056,-0.0638220147321007,0.5593575992074322,86,CSVD score 1
BA_diameter,Pulse,0.7315749414291326,0.025472050428499142,0.8159172977655542,86,CSVD score 1
BA_diameter,Daily_calories ,-21.711690650159156,-0.04569735861090722,0.7243261273212778,62,CSVD score 1
BA_diameter,pace_m_per_sec,-0.02622725344027204,-0.016888690475421058,0.8773428887341053,86,CSVD score 1
BA_diameter,grip,-1.690280316747658,-0.07790417816152341,0.47586645814808404,86,CSVD score 1
BA_diameter,chair_sit_up,0.2495434105546064,0.023705509401500097,0.8284815763918093,86,CSVD score 1
BA_diameter,IPAQ,-4.745350970701974,-0.08121357987144151,0.5303313771072549,62,CSVD score 1
BA_diameter,Cholesterol,7.7498288288303945,0.08252928796093108,0.44998752051851065,86,CSVD score 1
BA_diameter,TG,25.641403516369028,0.1839387347842698,0.15240072870542595,62,CSVD score 1
BA_diameter,LDL,2.722088589826073,0.032910244697003134,0.7635574085473104,86,CSVD score 1
BA_diameter,HbA1C,-0.03589355790259106,-0.025301125551254487,0.817131002622944,86,CSVD score 1
BA_diameter,MMSE,-0.5863434350629037,-0.1518449605551973,0.16281867919113693,86,CSVD score 1
BA_diameter,cvlt_30Scorrect,0.2930644521524249,0.08263186504781964,0.44942259373184823,86,CSVD score 1
BA_diameter,cvlt_10Mcorrect,0.6939334635229697,0.14420155629364817,0.18529160689230673,86,CSVD score 1
BA_diameter,Language_BNT_total,3.1908991875330512,0.23782028041989045,0.027459682343371414,86,CSVD score 1
BA_diameter,TY_CFT_copy,0.5020932102257348,0.09450417979807467,0.38675856573892997,86,CSVD score 1
BA_diameter,TY_CFT_delayed,2.1729183565376737,0.11750138443372156,0.281276817028563,86,CSVD score 1
BA_diameter,verbal_fluency_animal_cor,2.323095489833311,0.17306414716460583,0.11104913621840769,86,CSVD score 1
BA_diameter,digital_forward,-0.21850317687699572,-0.07853719410349322,0.4722778928928896,86,CSVD score 1
BA_diameter,digital_backward,0.13003768085352,0.035720813440108586,0.7440324203458795,86,CSVD score 1
BA_diameter,GDS,-0.3701858456688022,-0.13901871252138068,0.20176107212955044,86,CSVD score 1
BA_diameter,Clock,-1.1064978872396698,-0.1655549245254796,0.12766858959118063,86,CSVD score 1
BA_diameter,Digit_symbol_120sec,-0.575205258277924,-0.012597304525165517,0.9083518510634321,86,CSVD score 1
BA_diameter,GMV,-0.019746694972207504,-0.15988131299721614,0.14143738452955723,86,CSVD score 1
BA_diameter,WMV,-0.029930028449755917,-0.228935271700606,0.033986030812952504,86,CSVD score 1
BA_diameter,CSFV,0.002498180115513887,0.01092328333321919,0.9204880084535426,86,CSVD score 1
BA_diameter,TIV,-0.047178543306449,-0.13089003398687057,0.22965884734631534,86,CSVD score 1
BA_diameter,gBA,-0.19522889796096626,-0.007765098796957523,0.9434312729180321,86,CSVD score 1
BA_diameter,gBAG,-2.485903861397697,-0.11430817835678775,0.2946485870623587,86,CSVD score 1
BA_diameter,PVWMH,-0.85262284673893,-0.11116574298979612,0.3082096916722492,86,CSVD score 1
BA_diameter,DPWMH,-1.0610575972402942,-0.2725417174221538,0.011125929289218989,86,CSVD score 1
BA_diameter,TotalWMH,-1.199146286333688,-0.09396796421814432,0.38947059568130105,86,CSVD score 1
LICA_diameter,age,3.0751651380879226,0.2632945567855554,0.014311515355988673,86,CSVD score 1
LICA_diameter,Education_year,-0.22779839673673288,-0.031886386308854334,0.7707077319013339,86,CSVD score 1
LICA_diameter,BA_diameter,0.26168429220495937,0.2834707674200754,0.00817345228040845,86,CSVD score 1
LICA_diameter,RICA_diameter,0.6105736963654328,0.6523554224509927,1.0127098836657346e-11,86,CSVD score 1
LICA_diameter,Height,-2.4606208843190136,-0.13688673420072014,0.2088314271746415,86,CSVD score 1
LICA_diameter,Weight,-2.8195425050456486,-0.10061268629303774,0.3566683209539777,86,CSVD score 1
LICA_diameter,SBP,-3.924756105698775,-0.08172436594466134,0.4544341917234489,86,CSVD score 1
LICA_diameter,DBP,-3.1218003668244405,-0.12648526148345932,0.2458535956394655,86,CSVD score 1
LICA_diameter,BMI,-0.3648711372400418,-0.04399455843863991,0.6875269237726,86,CSVD score 1
LICA_diameter,Waist,-2.1935246889079707,-0.08372907172862741,0.443404671088086,86,CSVD score 1
LICA_diameter,Hip,-0.9577926943704995,-0.05816628480356187,0.594747164244141,86,CSVD score 1
LICA_diameter,Pulse,-4.437641498745915,-0.1673739724274511,0.12347815740869546,86,CSVD score 1
LICA_diameter,Daily_calories ,-94.38414086461731,-0.2208010528851464,0.0846063225112998,62,CSVD score 1
LICA_diameter,pace_m_per_sec,-0.08713565105576233,-0.06078125578918456,0.5782597428675011,86,CSVD score 1
LICA_diameter,grip,-3.866999017025594,-0.19306640186161006,0.07490885326505224,86,CSVD score 1
LICA_diameter,chair_sit_up,1.3237857822750083,0.13622333959687002,0.2110670053391576,86,CSVD score 1
LICA_diameter,IPAQ,-4.188272857164039,-0.07967093990172157,0.5381965021844357,62,CSVD score 1
LICA_diameter,Cholesterol,-15.088229027913767,-0.17405434947788487,0.1089889813310715,86,CSVD score 1
LICA_diameter,TG,15.475821703865428,0.12339278799224977,0.33933461458320935,62,CSVD score 1
LICA_diameter,LDL,-12.31022097539233,-0.16122238073348064,0.13808590639879137,86,CSVD score 1
LICA_diameter,HbA1C,-0.19519947035192434,-0.14905020997403928,0.17078904022360133,86,CSVD score 1
LICA_diameter,MMSE,-1.057590320360848,-0.2966855593056072,0.0055399729170503235,86,CSVD score 1
LICA_diameter,cvlt_30Scorrect,0.26760271059858387,0.08173452539766599,0.4543779162407783,86,CSVD score 1
LICA_diameter,cvlt_10Mcorrect,-0.04127912321495,-0.00929208567791869,0.9323312505901221,86,CSVD score 1
LICA_diameter,Language_BNT_total,2.0801116246714404,0.16793958257184857,0.1221969225174029,86,CSVD score 1
LICA_diameter,TY_CFT_copy,-0.8307645357357673,-0.1693851146432878,0.11896883118772122,86,CSVD score 1
LICA_diameter,TY_CFT_delayed,-3.7702249849130074,-0.22085003214914167,0.04101138746313523,86,CSVD score 1
LICA_diameter,verbal_fluency_animal_cor,0.09966016389833769,0.008042522171978627,0.9414137533991159,86,CSVD score 1
LICA_diameter,digital_forward,-0.5062440195561212,-0.19710977225764534,0.06890175847251438,86,CSVD score 1
LICA_diameter,digital_backward,-0.5633676061530267,-0.16763882988069687,0.12287691911597601,86,CSVD score 1
LICA_diameter,GDS,0.01784536866850551,0.007259548354057273,0.9471087196897852,86,CSVD score 1
LICA_diameter,Clock,-1.7590414033485355,-0.28510064591569745,0.007798113687644187,86,CSVD score 1
LICA_diameter,Digit_symbol_120sec,-12.144007797031463,-0.28810277590806066,0.007146290013223684,86,CSVD score 1
LICA_diameter,GMV,-0.025129540846048102,-0.2204034898637964,0.04143222472889203,86,CSVD score 1
LICA_diameter,WMV,-0.025173412208951803,-0.2085827031597275,0.053946377134038354,86,CSVD score 1
LICA_diameter,CSFV,-0.0666506205058667,-0.3156925065416388,0.0030675578653041784,86,CSVD score 1
LICA_diameter,TIV,-0.11695357356086529,-0.35148449705638574,0.0009053797729665808,86,CSVD score 1
LICA_diameter,gBA,1.137633295951388,0.04901576692593569,0.654029375659007,86,CSVD score 1
LICA_diameter,gBAG,-1.8342118488633734,-0.0913635769842116,0.4028036485755495,86,CSVD score 1
LICA_diameter,PVWMH,-1.0394464712912812,-0.14680699979923365,0.1773912391842011,86,CSVD score 1
LICA_diameter,DPWMH,0.053007344026027144,0.01474893623437889,0.8927843419681657,86,CSVD score 1
LICA_diameter,TotalWMH,-0.501123764409211,-0.0425386080337422,0.6973572274842331,86,CSVD score 1
RICA_diameter,age,1.6438658871860743,0.13173271288602295,0.22664759201441,86,CSVD score 1
RICA_diameter,Education_year,-0.2994882421949614,-0.03923631669112518,0.7198371966334833,86,CSVD score 1
RICA_diameter,BA_diameter,0.16263578581669735,0.16489236672236124,0.12922157846846705,86,CSVD score 1
RICA_diameter,LICA_diameter,0.6969962835518348,0.6523554224509927,1.0127098836657346e-11,86,CSVD score 1
RICA_diameter,Height,-3.959103591207822,-0.20614240390934488,0.05688171458015804,86,CSVD score 1
RICA_diameter,Weight,-4.744666314629978,-0.15846508476544105,0.1450429527390435,86,CSVD score 1
RICA_diameter,SBP,-4.196998082657239,-0.08179588790543807,0.45403809760442093,86,CSVD score 1
RICA_diameter,DBP,-3.642419964262751,-0.13812701530281327,0.20469709718228435,86,CSVD score 1
RICA_diameter,BMI,-0.6165451951221477,-0.06957900030967554,0.5243988904940117,86,CSVD score 1
RICA_diameter,Waist,1.9837938546268283,0.07087353653827261,0.516692200090801,86,CSVD score 1
RICA_diameter,Hip,-2.080360343459353,-0.11824755948038608,0.27821140674445505,86,CSVD score 1
RICA_diameter,Pulse,-6.36598749744564,-0.22472702633886904,0.03750492021772562,86,CSVD score 1
RICA_diameter,Daily_calories ,-116.44214315648183,-0.25559367022283863,0.04496006250026029,62,CSVD score 1
RICA_diameter,pace_m_per_sec,-0.14272158637799165,-0.09317883297269446,0.39348240177929394,86,CSVD score 1
RICA_diameter,grip,-2.8186088590856535,-0.1317107637113385,0.22672567338296673,86,CSVD score 1
RICA_diameter,chair_sit_up,0.866538994952703,0.08345949182668676,0.44487904945800627,86,CSVD score 1
RICA_diameter,IPAQ,-8.321502661933033,-0.14852669626627155,0.24927851214335642,62,CSVD score 1
RICA_diameter,Cholesterol,-5.919027773426179,-0.06390734932208207,0.5588314145419011,86,CSVD score 1
RICA_diameter,TG,24.439078544610503,0.1828347228183686,0.15492033080812223,62,CSVD score 1
RICA_diameter,LDL,-12.87280811728859,-0.15779258504408702,0.1467790854281976,86,CSVD score 1
RICA_diameter,HbA1C,-0.12462471865974147,-0.08906600287515158,0.4147860157310229,86,CSVD score 1
RICA_diameter,MMSE,-0.6888465335763788,-0.1808652914326232,0.09561255589464955,86,CSVD score 1
RICA_diameter,cvlt_30Scorrect,0.023528573838974172,0.0067261175783925094,0.9509901706756192,86,CSVD score 1
RICA_diameter,cvlt_10Mcorrect,-0.3665536644113414,-0.07722788143409315,0.4797165448286794,86,CSVD score 1
RICA_diameter,Language_BNT_total,1.5617855547921007,0.1180162047579765,0.2791594521966995,86,CSVD score 1
RICA_diameter,TY_CFT_copy,-0.7288515278667909,-0.1390881646417565,0.20153366461526018,86,CSVD score 1
RICA_diameter,TY_CFT_delayed,-3.2002474781995387,-0.17545573891173702,0.10612421849519278,86,CSVD score 1
RICA_diameter,verbal_fluency_animal_cor,-2.1291146174865334,-0.1608138782383397,0.13910037095250094,86,CSVD score 1
RICA_diameter,digital_forward,-0.6654782326532425,-0.24251349982700046,0.024463795596163032,86,CSVD score 1
RICA_diameter,digital_backward,-1.2015204670597655,-0.3346322063313727,0.0016374227685197892,86,CSVD score 1
RICA_diameter,GDS,-0.043052842646905606,-0.01639229359518683,0.8809212533166229,86,CSVD score 1
RICA_diameter,Clock,-1.9519350682405188,-0.2961019860363381,0.005638061246553784,86,CSVD score 1
RICA_diameter,Digit_symbol_120sec,-7.227396654294376,-0.1604800717952739,0.13993351299780846,86,CSVD score 1
RICA_diameter,GMV,-0.023616864673495618,-0.19386971357602456,0.07368310681507986,86,CSVD score 1
RICA_diameter,WMV,-0.030171744205891776,-0.2339863029477168,0.030132492145235588,86,CSVD score 1
RICA_diameter,CSFV,-0.08216572316531355,-0.3642542037783264,0.00056522135600765,86,CSVD score 1
RICA_diameter,TIV,-0.13595433204469995,-0.3824190714716747,0.0002794292669941108,86,CSVD score 1
RICA_diameter,gBA,2.870145221209255,0.115742056181572,0.2885932409625442,86,CSVD score 1
RICA_diameter,gBAG,1.33988327167424,0.06246609811029334,0.5677498900208175,86,CSVD score 1
RICA_diameter,PVWMH,-0.8923051139838571,-0.11795377112771113,0.27941566196728623,86,CSVD score 1
RICA_diameter,DPWMH,0.10829364354143534,0.028202099073325305,0.7965923608590496,86,CSVD score 1
RICA_diameter,TotalWMH,-0.43840867141595113,-0.03483142368741255,0.7501942047407428,86,CSVD score 1
BA_diameter,age,-2.3958964043608435,-0.18036932434566322,0.18343344528663846,56,CSVD score 2
BA_diameter,Education_year,-2.9577948659714917,-0.36621437560360176,0.0059636618829062476,55,CSVD score 2
BA_diameter,LICA_diameter,0.12597431899053846,0.13179521893786897,0.33291819336842277,56,CSVD score 2
BA_diameter,RICA_diameter,0.09863748487991,0.10682416561705453,0.4332660617897849,56,CSVD score 2
BA_diameter,Height,-6.7396156939013805,-0.3695533046503734,0.005061619888805663,56,CSVD score 2
BA_diameter,Weight,-4.655133686169813,-0.1669961323627406,0.21863759915583197,56,CSVD score 2
BA_diameter,SBP,5.707408777803753,0.14775760882145772,0.2771444642058144,56,CSVD score 2
BA_diameter,DBP,1.8489831794337133,0.08227161631361925,0.5466405638399836,56,CSVD score 2
BA_diameter,BMI,0.3532033767676219,0.036664743239899225,0.788487133867068,56,CSVD score 2
BA_diameter,Waist,-0.41527171949613917,-0.018658912966082797,0.8914315090977717,56,CSVD score 2
BA_diameter,Hip,-2.58488061311856,-0.1373828064079763,0.3126444529385311,56,CSVD score 2
BA_diameter,Pulse,-0.3895671514661033,-0.013937354622222968,0.9187962473803967,56,CSVD score 2
BA_diameter,Daily_calories ,-130.32404956788002,-0.351217265862449,0.026271013493085946,40,CSVD score 2
BA_diameter,pace_m_per_sec,-0.030151879371190637,-0.023316436312648698,0.8645603357404633,56,CSVD score 2
BA_diameter,grip,-5.145947515081896,-0.2525878335573764,0.060361677155704056,56,CSVD score 2
BA_diameter,chair_sit_up,0.6536511213071968,0.10017259856796663,0.4626035782476221,56,CSVD score 2
BA_diameter,IPAQ,-4.240778103157672,-0.08298491282222244,0.6106965224999752,40,CSVD score 2
